epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,7075.22,1.61981,1.58364,1.60399,0.56873,0.40565,0.45006,0.23253,1.85497,1.95129,1.77176,0.000836,0.000836,0.000836
99,7145.36,1.62265,1.57495,1.60184,0.57147,0.40507,0.45037,0.23273,1.85584,1.94961,1.77172,0.000824,0.000824,0.000824
100,7215.93,1.61119,1.57303,1.59679,0.57236,0.40551,0.45073,0.23293,1.85634,1.94817,1.77158,0.000812,0.000812,0.000812
101,7287.39,1.60931,1.56609,1.59457,0.57318,0.40693,0.45168,0.23338,1.85679,1.94638,1.77149,0.0008,0.0008,0.0008
102,7357.82,1.60428,1.55982,1.59276,0.57469,0.40615,0.45197,0.23351,1.85733,1.94517,1.77181,0.000788,0.000788,0.000788
103,7428.22,1.60346,1.54752,1.58851,0.57455,0.40721,0.44995,0.23249,1.85758,1.94404,1.77141,0.000776,0.000776,0.000776
104,7499.89,1.60065,1.53635,1.5881,0.57407,0.40563,0.45081,0.23349,1.85836,1.94215,1.77159,0.000764,0.000764,0.000764
105,7573.03,1.59467,1.52304,1.58071,0.57444,0.40632,0.45361,0.23378,1.85901,1.94049,1.77174,0.000752,0.000752,0.000752
106,7648.29,1.5853,1.52158,1.57587,0.57092,0.40696,0.45365,0.23376,1.85971,1.93829,1.77193,0.00074,0.00074,0.00074
107,7720.43,1.58506,1.5128,1.57321,0.55531,0.4159,0.4541,0.234,1.86039,1.93652,1.77185,0.000728,0.000728,0.000728
108,7792.66,1.58365,1.50249,1.57157,0.5556,0.41693,0.45304,0.2329,1.86092,1.93595,1.77194,0.000716,0.000716,0.000716
109,7863.64,1.57753,1.50096,1.5702,0.55715,0.41646,0.45333,0.23286,1.86161,1.93443,1.77209,0.000704,0.000704,0.000704
110,7939.74,1.57317,1.49072,1.56339,0.55685,0.41766,0.4532,0.23255,1.86239,1.93309,1.77273,0.000692,0.000692,0.000692
111,8017.16,1.56336,1.47672,1.56008,0.55556,0.42486,0.45272,0.23225,1.86321,1.93237,1.77315,0.00068,0.00068,0.00068
112,8091.05,1.56682,1.47794,1.55724,0.55847,0.42819,0.45324,0.23227,1.86386,1.93119,1.7733,0.000668,0.000668,0.000668
113,8161.69,1.56343,1.4746,1.5546,0.56109,0.4296,0.45329,0.23299,1.86477,1.9301,1.7739,0.000656,0.000656,0.000656
114,8231.97,1.55904,1.4572,1.55316,0.56075,0.42998,0.45361,0.2329,1.86567,1.92905,1.77452,0.000644,0.000644,0.000644
115,8302.51,1.5531,1.45399,1.54357,0.5634,0.43195,0.45375,0.23304,1.86602,1.92807,1.77505,0.000632,0.000632,0.000632
116,8372.98,1.55136,1.45445,1.54815,0.56294,0.43243,0.45426,0.23319,1.86711,1.92747,1.77553,0.00062,0.00062,0.00062
117,8443.3,1.54151,1.43937,1.53493,0.56754,0.42989,0.45457,0.23358,1.86828,1.92574,1.77605,0.000608,0.000608,0.000608
118,8513,1.54581,1.43842,1.53891,0.56981,0.4281,0.45484,0.23369,1.86865,1.92478,1.77617,0.000596,0.000596,0.000596
119,8583.39,1.53465,1.4231,1.53481,0.57197,0.42747,0.45509,0.23349,1.8695,1.92402,1.77667,0.000584,0.000584,0.000584
120,8653.82,1.5339,1.4288,1.53334,0.56803,0.42777,0.45512,0.23375,1.87014,1.92274,1.77695,0.000572,0.000572,0.000572
121,8724.28,1.52937,1.41722,1.53161,0.57485,0.42918,0.45617,0.23414,1.87115,1.92216,1.77788,0.00056,0.00056,0.00056
122,8795.64,1.52956,1.41395,1.52209,0.57239,0.43006,0.45651,0.23405,1.87213,1.92119,1.77833,0.000548,0.000548,0.000548
123,8866.45,1.52567,1.40345,1.52623,0.57059,0.43142,0.45678,0.23425,1.87285,1.92052,1.77861,0.000536,0.000536,0.000536
124,8936.79,1.51993,1.39465,1.5222,0.54154,0.44758,0.45695,0.23411,1.87379,1.91986,1.7794,0.000524,0.000524,0.000524
125,9008.42,1.51454,1.39207,1.51694,0.54527,0.44636,0.45714,0.2339,1.87488,1.91936,1.78038,0.000512,0.000512,0.000512
126,9080.79,1.50341,1.37436,1.50782,0.52702,0.46522,0.4577,0.23422,1.8757,1.91865,1.78078,0.0005,0.0005,0.0005
127,9151.78,1.50397,1.37069,1.50882,0.52362,0.46906,0.45815,0.23415,1.87702,1.91814,1.78164,0.000488,0.000488,0.000488
128,9222.95,1.501,1.36425,1.50053,0.51502,0.47548,0.45862,0.23428,1.87777,1.91778,1.78203,0.000476,0.000476,0.000476
129,9293.76,1.49606,1.35314,1.50398,0.51881,0.47412,0.45842,0.2342,1.87902,1.91645,1.78271,0.000464,0.000464,0.000464
130,9365.73,1.49743,1.35361,1.50162,0.51841,0.47449,0.4576,0.23384,1.87993,1.91704,1.78331,0.000452,0.000452,0.000452
131,9436.68,1.49445,1.35041,1.50585,0.52763,0.46967,0.459,0.23408,1.88166,1.91541,1.78436,0.00044,0.00044,0.00044
132,9507.26,1.48832,1.34362,1.49906,0.53826,0.46395,0.45905,0.2338,1.88281,1.91465,1.7851,0.000428,0.000428,0.000428
133,9578.2,1.48589,1.33561,1.49623,0.55341,0.45725,0.45843,0.23336,1.88368,1.9145,1.78601,0.000416,0.000416,0.000416
134,9649.47,1.47903,1.32743,1.48903,0.56058,0.45367,0.45652,0.23259,1.88514,1.91377,1.78717,0.000404,0.000404,0.000404
135,9720.91,1.48469,1.33228,1.49218,0.56273,0.45445,0.45716,0.23291,1.88704,1.91269,1.78843,0.000392,0.000392,0.000392
136,9791.65,1.47358,1.3174,1.48721,0.5671,0.4526,0.45783,0.23303,1.8882,1.91276,1.78914,0.00038,0.00038,0.00038
137,9863.68,1.47264,1.31376,1.4831,0.56867,0.45248,0.45826,0.23306,1.88909,1.91237,1.7898,0.000368,0.000368,0.000368
138,9935.45,1.47016,1.31492,1.48661,0.57053,0.45183,0.45891,0.23339,1.89049,1.9118,1.79073,0.000356,0.000356,0.000356
139,10006.2,1.45653,1.29784,1.47528,0.57146,0.45191,0.45944,0.23334,1.89206,1.91075,1.79172,0.000344,0.000344,0.000344
140,10077.8,1.46957,1.30108,1.47881,0.57163,0.45066,0.45983,0.2335,1.89344,1.91028,1.79254,0.000332,0.000332,0.000332
141,10147.9,1.46264,1.29598,1.47678,0.57108,0.45045,0.45962,0.23309,1.89473,1.90978,1.79361,0.00032,0.00032,0.00032
142,10218.7,1.44933,1.28847,1.47029,0.57745,0.44555,0.46042,0.23334,1.8961,1.91018,1.79468,0.000308,0.000308,0.000308
143,10290.6,1.45343,1.28638,1.4722,0.57563,0.44482,0.46048,0.23316,1.89759,1.90992,1.79581,0.000296,0.000296,0.000296
144,10361.7,1.44885,1.27266,1.46461,0.57644,0.44275,0.46039,0.23326,1.89854,1.90927,1.79666,0.000284,0.000284,0.000284
145,10433.5,1.44576,1.27271,1.4697,0.58159,0.43632,0.46029,0.23361,1.9001,1.90809,1.79755,0.000272,0.000272,0.000272
146,10508.6,1.43876,1.26942,1.46343,0.58491,0.43257,0.46155,0.23332,1.90139,1.90829,1.79831,0.00026,0.00026,0.00026
147,10585.8,1.43462,1.25998,1.45932,0.57655,0.43567,0.46176,0.23353,1.90285,1.90776,1.79944,0.000248,0.000248,0.000248
148,10661.8,1.4321,1.26352,1.45537,0.58067,0.43345,0.46076,0.23288,1.90451,1.90863,1.80054,0.000236,0.000236,0.000236
149,10738.1,1.42716,1.25554,1.4551,0.57586,0.43759,0.46042,0.23273,1.90595,1.90858,1.80154,0.000224,0.000224,0.000224
150,10814.2,1.43151,1.25113,1.45454,0.57634,0.43638,0.46128,0.23318,1.90737,1.90844,1.80271,0.000212,0.000212,0.000212
