epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,912.131,1.22079,1.05928,1.25399,0.61569,0.33182,0.34012,0.16615,2.05449,2.27314,1.8834,0.00088,0.00088,0.00088
22,955.227,1.21222,1.04707,1.25095,0.61577,0.33999,0.34949,0.16599,2.0329,2.18822,1.86039,0.000874,0.000874,0.000874
23,998.318,1.19054,1.03318,1.24165,0.5997,0.33995,0.34008,0.16712,2.02973,2.28103,1.89978,0.000868,0.000868,0.000868
24,1040.95,1.17977,1.01839,1.23404,0.63683,0.35345,0.36408,0.1794,1.99671,2.07797,1.83913,0.000862,0.000862,0.000862
25,1084,1.1594,0.98945,1.21931,0.62756,0.34417,0.34909,0.17615,2.00742,2.16096,1.85905,0.000856,0.000856,0.000856
26,1126.86,1.14833,0.97614,1.21797,0.62573,0.34224,0.34935,0.16881,2.04411,2.14731,1.84025,0.00085,0.00085,0.00085
27,1169.52,1.13822,0.96133,1.20843,0.6231,0.34796,0.36986,0.18053,2.03071,2.14773,1.82201,0.000844,0.000844,0.000844
28,1212.42,1.12119,0.94805,1.20183,0.54449,0.37509,0.36114,0.1805,2.01337,2.10384,1.85055,0.000838,0.000838,0.000838
29,1255.58,1.11389,0.93784,1.19394,0.61447,0.33557,0.36494,0.17666,2.0536,2.14915,1.90846,0.000832,0.000832,0.000832
30,1299.01,1.11069,0.93802,1.19456,0.63458,0.34068,0.35719,0.17341,2.02787,2.0909,1.81013,0.000826,0.000826,0.000826
31,1341.57,1.09141,0.91807,1.18167,0.64505,0.36924,0.40855,0.1991,1.99889,2.0335,1.8387,0.00082,0.00082,0.00082
32,1384.65,1.08923,0.91116,1.18381,0.64079,0.34981,0.35769,0.17723,2.02204,2.14776,1.84591,0.000814,0.000814,0.000814
33,1427.78,1.07199,0.89585,1.16859,0.58267,0.3786,0.38617,0.18752,1.98569,2.05964,1.80832,0.000808,0.000808,0.000808
34,1470.99,1.05296,0.8763,1.16326,0.55657,0.4059,0.38379,0.18862,1.981,2.01775,1.81762,0.000802,0.000802,0.000802
35,1514.05,1.05728,0.88084,1.16497,0.60114,0.39717,0.39148,0.19083,2.00375,2.03658,1.83832,0.000796,0.000796,0.000796
36,1557.26,1.05105,0.87108,1.15771,0.54674,0.39264,0.38589,0.18893,2.02005,2.03715,1.84663,0.00079,0.00079,0.00079
37,1600.41,1.04062,0.8578,1.15144,0.48688,0.40866,0.39612,0.1958,1.99451,2.03518,1.82929,0.000784,0.000784,0.000784
38,1643.79,1.01926,0.84465,1.14279,0.60467,0.39753,0.39387,0.19543,1.9833,2.00385,1.81433,0.000778,0.000778,0.000778
39,1686.67,1.02041,0.84468,1.1446,0.40496,0.42285,0.38898,0.1901,1.98689,2.01521,1.83772,0.000772,0.000772,0.000772
40,1729.74,1.01854,0.84144,1.14359,0.64894,0.35743,0.39266,0.19278,1.97458,2.03094,1.79704,0.000766,0.000766,0.000766
41,1772.96,1.00266,0.82357,1.13608,0.64234,0.36464,0.39474,0.19436,1.98135,1.99613,1.81437,0.00076,0.00076,0.00076
42,1815.98,0.99824,0.82043,1.1324,0.46198,0.43866,0.39889,0.19484,1.97421,2.02305,1.79229,0.000754,0.000754,0.000754
43,1859.26,0.98974,0.81768,1.12645,0.49581,0.40011,0.39143,0.19594,1.98379,2.01202,1.80443,0.000748,0.000748,0.000748
44,1902.37,0.98136,0.80514,1.12192,0.46012,0.42064,0.38792,0.19295,1.9745,1.99194,1.81929,0.000742,0.000742,0.000742
45,1945.47,0.9817,0.80904,1.12218,0.63477,0.3784,0.39432,0.19691,1.97532,1.96088,1.79904,0.000736,0.000736,0.000736
46,1988.47,0.97645,0.79882,1.11988,0.50079,0.4006,0.39544,0.19387,1.98316,2.03047,1.81137,0.00073,0.00073,0.00073
47,2031.52,0.97236,0.79474,1.1186,0.64123,0.36878,0.38082,0.18854,2.00002,2.01356,1.80701,0.000724,0.000724,0.000724
48,2074.61,0.97233,0.79491,1.11765,0.41696,0.45757,0.41599,0.20607,1.97167,1.92702,1.79032,0.000718,0.000718,0.000718
49,2117.69,0.95697,0.78296,1.10985,0.50634,0.42999,0.39619,0.19868,1.96896,1.95503,1.80776,0.000712,0.000712,0.000712
50,2160.93,0.9513,0.77703,1.11133,0.58059,0.397,0.40111,0.20019,1.96199,1.91141,1.78673,0.000706,0.000706,0.000706
51,2204.16,0.94759,0.77129,1.10262,0.45876,0.44988,0.41181,0.20626,1.96337,1.96128,1.78661,0.0007,0.0007,0.0007
52,2247.07,0.93935,0.76739,1.09985,0.56656,0.41205,0.43672,0.21734,1.95551,1.96064,1.78666,0.000694,0.000694,0.000694
53,2290.17,0.9397,0.76749,1.09912,0.43879,0.42764,0.41077,0.20044,1.96205,1.94007,1.77589,0.000688,0.000688,0.000688
54,2333.42,0.92806,0.7557,1.09656,0.54833,0.42028,0.41724,0.20533,1.95815,1.91573,1.79522,0.000682,0.000682,0.000682
55,2376.45,0.92164,0.74891,1.09119,0.43973,0.43771,0.41477,0.20637,1.95013,1.93445,1.77018,0.000676,0.000676,0.000676
56,2419.7,0.92151,0.75084,1.09211,0.55106,0.44714,0.43734,0.21843,1.94633,1.89705,1.74713,0.00067,0.00067,0.00067
57,2462.9,0.91821,0.74164,1.08907,0.46762,0.47838,0.43095,0.21701,1.94955,1.89709,1.76204,0.000664,0.000664,0.000664
58,2505.91,0.91552,0.7423,1.08723,0.46582,0.43363,0.41643,0.207,1.94999,1.92224,1.76832,0.000658,0.000658,0.000658
59,2549.05,0.90343,0.72801,1.08307,0.58027,0.40677,0.41212,0.20751,1.95354,1.91179,1.77769,0.000652,0.000652,0.000652
60,2592.13,0.89938,0.72816,1.08049,0.57997,0.41416,0.42499,0.21148,1.94142,1.91273,1.77282,0.000646,0.000646,0.000646
61,2635.06,0.89708,0.72528,1.08074,0.48906,0.46014,0.43498,0.21819,1.94193,1.87896,1.76888,0.00064,0.00064,0.00064
62,2677.31,0.89772,0.71987,1.07727,0.49143,0.46598,0.42777,0.21036,1.93446,1.87975,1.73593,0.000634,0.000634,0.000634
63,2719.46,0.88816,0.71479,1.07375,0.40662,0.44217,0.42127,0.21102,1.9382,1.88805,1.76463,0.000628,0.000628,0.000628
64,2761.75,0.88308,0.71309,1.07391,0.51321,0.46127,0.43007,0.21473,1.94324,1.86631,1.76712,0.000622,0.000622,0.000622
65,2804.01,0.88006,0.70909,1.07078,0.49234,0.46253,0.44125,0.21938,1.94059,1.85794,1.76794,0.000616,0.000616,0.000616
66,2846.29,0.88297,0.7082,1.07239,0.56249,0.41598,0.43332,0.21486,1.93379,1.84829,1.75321,0.00061,0.00061,0.00061
67,2889.29,0.87002,0.70053,1.06653,0.51591,0.4382,0.4386,0.21719,1.9314,1.86294,1.73975,0.000604,0.000604,0.000604
68,2932.48,0.86693,0.69669,1.06385,0.53815,0.46381,0.45198,0.22734,1.92085,1.86424,1.73975,0.000598,0.000598,0.000598
69,2975.6,0.86232,0.6962,1.06338,0.51618,0.45788,0.44086,0.22118,1.92229,1.8681,1.74923,0.000592,0.000592,0.000592
70,3018.93,0.85547,0.69104,1.06185,0.48404,0.47788,0.44907,0.22622,1.92716,1.84008,1.74572,0.000586,0.000586,0.000586
71,3062.03,0.85566,0.68922,1.06175,0.52157,0.47533,0.44926,0.22783,1.92967,1.83195,1.74314,0.00058,0.00058,0.00058
72,3105.22,0.84325,0.67657,1.05417,0.5288,0.45359,0.44619,0.2222,1.9254,1.83264,1.73984,0.000574,0.000574,0.000574
73,3148.33,0.84678,0.68016,1.05804,0.55284,0.45999,0.45099,0.22643,1.92156,1.84438,1.72903,0.000568,0.000568,0.000568
74,3191.4,0.84461,0.67243,1.05298,0.4939,0.44799,0.44053,0.22117,1.93286,1.84766,1.74939,0.000562,0.000562,0.000562
75,3234.48,0.83867,0.66839,1.05161,0.49546,0.48499,0.44402,0.22232,1.92878,1.85545,1.75971,0.000556,0.000556,0.000556
76,3277.66,0.84142,0.67503,1.05295,0.52346,0.47676,0.44828,0.22831,1.92019,1.85044,1.74154,0.00055,0.00055,0.00055
77,3320.74,0.83583,0.66942,1.05018,0.4629,0.45716,0.43068,0.22047,1.92367,1.85034,1.74575,0.000544,0.000544,0.000544
78,3363.8,0.84047,0.67194,1.0537,0.5153,0.47482,0.45271,0.22895,1.9282,1.82782,1.7461,0.000538,0.000538,0.000538
79,3406.93,0.82694,0.6622,1.04463,0.47883,0.4733,0.45072,0.22789,1.92215,1.82908,1.73605,0.000532,0.000532,0.000532
80,3449.74,0.82956,0.66292,1.0478,0.52261,0.47824,0.45647,0.22789,1.92657,1.829,1.73744,0.000526,0.000526,0.000526
81,3493.02,0.82614,0.66137,1.04757,0.50813,0.49687,0.46402,0.23025,1.91954,1.81584,1.72893,0.00052,0.00052,0.00052
82,3535.91,0.82449,0.66222,1.04531,0.53986,0.47767,0.46054,0.2316,1.92143,1.82537,1.72808,0.000514,0.000514,0.000514
83,3579.07,0.82,0.65583,1.04253,0.49798,0.48709,0.46064,0.23053,1.9134,1.81415,1.73068,0.000508,0.000508,0.000508
84,3622.27,0.81992,0.65074,1.04254,0.47042,0.49997,0.44953,0.22626,1.9132,1.81912,1.72149,0.000502,0.000502,0.000502
85,3665.22,0.81288,0.64903,1.04055,0.50187,0.4484,0.45038,0.22727,1.91048,1.80823,1.72373,0.000496,0.000496,0.000496
86,3708.18,0.80706,0.63975,1.03665,0.54956,0.47969,0.46484,0.23032,1.91228,1.81017,1.71892,0.00049,0.00049,0.00049
87,3751.25,0.80632,0.64444,1.03722,0.53765,0.50185,0.46887,0.2342,1.9148,1.81672,1.72308,0.000484,0.000484,0.000484
88,3794.4,0.80258,0.64222,1.03607,0.5137,0.47625,0.46241,0.23312,1.91257,1.81757,1.72521,0.000478,0.000478,0.000478
89,3837.44,0.79688,0.63398,1.03371,0.54705,0.46348,0.46342,0.23253,1.91231,1.81667,1.72488,0.000472,0.000472,0.000472
90,3880.71,0.7939,0.63087,1.03263,0.54456,0.47581,0.46524,0.23086,1.91485,1.82375,1.72704,0.000466,0.000466,0.000466
91,3923.85,0.79211,0.6274,1.02896,0.54797,0.45273,0.45904,0.22959,1.91485,1.81233,1.72546,0.00046,0.00046,0.00046
92,3966.8,0.79258,0.62864,1.02994,0.55357,0.46457,0.46045,0.22758,1.91839,1.822,1.72795,0.000454,0.000454,0.000454
93,4009.8,0.78893,0.6283,1.02805,0.57001,0.46946,0.46665,0.2314,1.9181,1.81336,1.72506,0.000448,0.000448,0.000448
94,4053,0.78679,0.62492,1.02968,0.53667,0.49697,0.46995,0.23565,1.9182,1.81625,1.73046,0.000442,0.000442,0.000442
95,4096.12,0.78456,0.62192,1.02598,0.5157,0.48997,0.4691,0.23443,1.9178,1.81066,1.73149,0.000436,0.000436,0.000436
96,4139.3,0.78424,0.62559,1.029,0.51675,0.48443,0.47208,0.23644,1.91352,1.80543,1.72379,0.00043,0.00043,0.00043
97,4182.44,0.77328,0.61807,1.02173,0.51644,0.48433,0.46253,0.2328,1.9149,1.80595,1.72469,0.000424,0.000424,0.000424
98,4225.49,0.77395,0.61513,1.0217,0.52821,0.47897,0.46634,0.23399,1.91376,1.80187,1.72462,0.000418,0.000418,0.000418
99,4268.53,0.77173,0.61309,1.02083,0.55264,0.49038,0.4753,0.23765,1.91032,1.80094,1.72237,0.000412,0.000412,0.000412
100,4311.65,0.76252,0.60625,1.0172,0.5302,0.49396,0.47403,0.23696,1.91072,1.79769,1.72175,0.000406,0.000406,0.000406
101,4354.99,0.7706,0.61169,1.0201,0.5332,0.47606,0.46816,0.23819,1.912,1.79953,1.72235,0.0004,0.0004,0.0004
102,4398.05,0.76164,0.60776,1.02028,0.53195,0.47647,0.47084,0.23668,1.91294,1.80137,1.72348,0.000394,0.000394,0.000394
103,4441.06,0.7684,0.61072,1.01899,0.56293,0.46211,0.46739,0.2329,1.91439,1.80097,1.72561,0.000388,0.000388,0.000388
104,4484.09,0.76271,0.60434,1.01672,0.51265,0.47487,0.4698,0.23392,1.91327,1.79476,1.7238,0.000382,0.000382,0.000382
105,4527.34,0.75234,0.59898,1.01478,0.50371,0.4834,0.46882,0.23412,1.91467,1.79983,1.72187,0.000376,0.000376,0.000376
106,4570.12,0.7547,0.59702,1.0152,0.52281,0.48922,0.46785,0.23222,1.91466,1.79958,1.72054,0.00037,0.00037,0.00037
107,4613.31,0.7526,0.59592,1.01396,0.51365,0.50286,0.46792,0.23205,1.91633,1.80018,1.72114,0.000364,0.000364,0.000364
108,4656.38,0.74978,0.59209,1.01204,0.51583,0.49839,0.47028,0.23362,1.91612,1.79755,1.72239,0.000358,0.000358,0.000358
109,4699.66,0.74418,0.59157,1.01206,0.54823,0.485,0.46961,0.23254,1.91478,1.7945,1.71924,0.000352,0.000352,0.000352
110,4742.87,0.74669,0.59503,1.01314,0.53903,0.47948,0.47174,0.23317,1.91356,1.79237,1.71868,0.000346,0.000346,0.000346
111,4785.96,0.74498,0.59161,1.01367,0.51774,0.48524,0.47219,0.23625,1.91378,1.79264,1.71852,0.00034,0.00034,0.00034
112,4829.09,0.73795,0.58179,1.00648,0.52438,0.48364,0.47246,0.23504,1.91455,1.79113,1.71858,0.000334,0.000334,0.000334
113,4871.91,0.73386,0.58286,1.00347,0.51524,0.49233,0.47445,0.2362,1.91501,1.79302,1.71937,0.000328,0.000328,0.000328
114,4915.09,0.73377,0.58355,1.00685,0.53417,0.50078,0.47686,0.23714,1.91437,1.79005,1.71836,0.000322,0.000322,0.000322
115,4958.25,0.73134,0.57912,1.00381,0.53455,0.50228,0.47478,0.23621,1.91658,1.79007,1.72074,0.000316,0.000316,0.000316
116,5001.47,0.72881,0.57841,1.00558,0.53426,0.48606,0.47383,0.23786,1.91643,1.78826,1.722,0.00031,0.00031,0.00031
117,5044.05,0.72599,0.57619,1.00223,0.54953,0.4864,0.47564,0.2367,1.91605,1.78925,1.72205,0.000304,0.000304,0.000304
118,5087.13,0.7285,0.57662,1.004,0.53566,0.50362,0.47635,0.23775,1.91697,1.78869,1.72174,0.000298,0.000298,0.000298
119,5130.63,0.72051,0.56647,0.99815,0.59641,0.46598,0.47328,0.2366,1.918,1.78784,1.72289,0.000292,0.000292,0.000292
120,5173.83,0.72081,0.57115,1.00074,0.58709,0.47209,0.47243,0.23682,1.91759,1.78785,1.72236,0.000286,0.000286,0.000286
121,5216.99,0.71983,0.57091,1.00089,0.58662,0.4641,0.46999,0.23794,1.91797,1.78866,1.72291,0.00028,0.00028,0.00028
122,5259.84,0.71737,0.56401,0.99842,0.57398,0.46862,0.47059,0.23772,1.91936,1.78813,1.72418,0.000274,0.000274,0.000274
123,5302.77,0.71843,0.56672,1.00064,0.54494,0.48077,0.46998,0.23697,1.91919,1.78867,1.72417,0.000268,0.000268,0.000268
124,5346.12,0.70978,0.56033,0.99367,0.53363,0.47786,0.47005,0.23681,1.9195,1.78907,1.72403,0.000262,0.000262,0.000262
125,5389.62,0.71314,0.56041,0.99641,0.5318,0.47554,0.46976,0.23608,1.92071,1.78985,1.72536,0.000256,0.000256,0.000256
126,5432.93,0.7135,0.56192,0.99556,0.55313,0.46689,0.46866,0.23554,1.9214,1.79011,1.72698,0.00025,0.00025,0.00025
127,5476.08,0.70699,0.56041,0.99588,0.54734,0.46749,0.46765,0.23448,1.92164,1.79006,1.72719,0.000244,0.000244,0.000244
128,5518.9,0.70469,0.55514,0.99162,0.52557,0.47039,0.46661,0.23434,1.92249,1.78981,1.72718,0.000238,0.000238,0.000238
129,5561.98,0.69957,0.55272,0.99134,0.56756,0.46235,0.46537,0.23307,1.92205,1.79112,1.72725,0.000232,0.000232,0.000232
130,5604.96,0.69995,0.55412,0.99503,0.51353,0.47605,0.46692,0.23379,1.9223,1.79161,1.72758,0.000226,0.000226,0.000226
131,5648.06,0.69904,0.54964,0.988,0.51437,0.47666,0.46702,0.23148,1.92229,1.7925,1.72769,0.00022,0.00022,0.00022
132,5691.34,0.69217,0.54896,0.98973,0.50428,0.476,0.46578,0.23503,1.92311,1.79225,1.7283,0.000214,0.000214,0.000214
133,5733.99,0.68976,0.54071,0.98547,0.50175,0.4776,0.46606,0.233,1.92313,1.79249,1.72822,0.000208,0.000208,0.000208
134,5777.08,0.69034,0.54278,0.98889,0.50113,0.47577,0.46562,0.23372,1.92335,1.79212,1.72816,0.000202,0.000202,0.000202
135,5820.33,0.68818,0.54394,0.98748,0.50582,0.4801,0.4653,0.23373,1.92371,1.79197,1.72783,0.000196,0.000196,0.000196
136,5863.26,0.6844,0.54103,0.98511,0.51007,0.48176,0.4672,0.23226,1.92426,1.79064,1.72855,0.00019,0.00019,0.00019
137,5906.35,0.68343,0.53912,0.98505,0.51137,0.48396,0.4657,0.23097,1.92439,1.79085,1.72864,0.000184,0.000184,0.000184
138,5949.52,0.68415,0.54018,0.98714,0.50862,0.49162,0.46764,0.23315,1.92421,1.7903,1.72928,0.000178,0.000178,0.000178
139,5992.47,0.68128,0.53809,0.98685,0.51708,0.49287,0.46989,0.23347,1.92442,1.79081,1.72984,0.000172,0.000172,0.000172
140,6035.33,0.67673,0.53599,0.98241,0.51272,0.49037,0.46902,0.2334,1.9245,1.79099,1.73016,0.000166,0.000166,0.000166
141,6084.51,1.54843,1.40252,1.49784,0.52619,0.49227,0.46891,0.23232,1.92144,1.78357,1.72598,0.00016,0.00016,0.00016
142,6127.03,1.46472,1.27286,1.42846,0.51371,0.48794,0.46743,0.23579,1.91991,1.77902,1.72317,0.000154,0.000154,0.000154
143,6168.91,1.44367,1.23836,1.40917,0.5211,0.49108,0.47219,0.23454,1.91777,1.77456,1.71955,0.000148,0.000148,0.000148
144,6211.86,1.42963,1.21434,1.39934,0.52266,0.49457,0.47527,0.2365,1.91593,1.77003,1.71697,0.000142,0.000142,0.000142
145,6254.3,1.41913,1.20546,1.39065,0.52356,0.49855,0.47379,0.23675,1.91434,1.76615,1.71434,0.000136,0.000136,0.000136
146,6296.93,1.40781,1.1934,1.38617,0.5264,0.49922,0.47464,0.23596,1.91316,1.76216,1.7124,0.00013,0.00013,0.00013
147,6339.54,1.40012,1.17146,1.37595,0.51452,0.50971,0.47384,0.23649,1.91147,1.75905,1.71021,0.000124,0.000124,0.000124
148,6382.17,1.39645,1.16484,1.37713,0.51218,0.51258,0.47436,0.23865,1.91045,1.75646,1.70877,0.000118,0.000118,0.000118
149,6424.51,1.38708,1.15301,1.36522,0.52023,0.5109,0.47472,0.23913,1.90985,1.7545,1.7073,0.000112,0.000112,0.000112
150,6466.92,1.37417,1.1433,1.36033,0.52238,0.51237,0.47547,0.23979,1.90914,1.75231,1.70572,0.000106,0.000106,0.000106
