epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,7615.73,0.86854,0.7311,1.08737,0.51979,0.44709,0.46903,0.25478,1.74785,1.66814,1.65238,0.005776,0.005776,0.005776
66,7732.7,0.86181,0.72198,1.08337,0.52507,0.44419,0.47118,0.25603,1.74688,1.66589,1.65194,0.00571,0.00571,0.00571
67,7851.02,0.85925,0.72152,1.08363,0.52932,0.44168,0.47132,0.2562,1.74546,1.6649,1.65069,0.005644,0.005644,0.005644
68,7968.45,0.85735,0.722,1.08189,0.53266,0.44122,0.47249,0.25702,1.74507,1.66281,1.64978,0.005578,0.005578,0.005578
69,8086.06,0.85066,0.71493,1.08093,0.53264,0.44051,0.47267,0.25729,1.74441,1.66133,1.64895,0.005512,0.005512,0.005512
70,8203.19,0.84451,0.70922,1.07543,0.53469,0.43792,0.47408,0.25793,1.74303,1.66063,1.64798,0.005446,0.005446,0.005446
71,8320.55,0.84868,0.70766,1.07627,0.53856,0.43655,0.47357,0.25821,1.74279,1.65889,1.64695,0.00538,0.00538,0.00538
72,8437.51,0.84552,0.70868,1.07589,0.54035,0.43819,0.4733,0.25859,1.74162,1.65664,1.64541,0.005314,0.005314,0.005314
73,8555.04,0.84251,0.7058,1.07482,0.5405,0.44543,0.47437,0.26005,1.74077,1.65514,1.64479,0.005248,0.005248,0.005248
74,8672.31,0.83632,0.69945,1.0715,0.53919,0.44547,0.47636,0.25979,1.74015,1.65371,1.64405,0.005182,0.005182,0.005182
75,8789.44,0.83355,0.69927,1.06919,0.53796,0.44597,0.47717,0.2599,1.73913,1.65259,1.64305,0.005116,0.005116,0.005116
76,8906.67,0.82261,0.68929,1.06345,0.544,0.44863,0.47752,0.26018,1.73865,1.6511,1.64235,0.00505,0.00505,0.00505
77,9023.2,0.82551,0.6886,1.06602,0.55623,0.44671,0.47797,0.25838,1.73778,1.64969,1.64155,0.004984,0.004984,0.004984
78,9139.92,0.82132,0.68764,1.06477,0.56022,0.44644,0.47817,0.25873,1.7371,1.64811,1.6405,0.004918,0.004918,0.004918
79,9257.38,0.82281,0.68587,1.06453,0.56641,0.4463,0.47835,0.25844,1.73681,1.64675,1.64009,0.004852,0.004852,0.004852
80,9374.49,0.81329,0.67857,1.06021,0.57204,0.4466,0.47835,0.25836,1.73601,1.64553,1.63932,0.004786,0.004786,0.004786
81,9491.96,0.81061,0.67592,1.05663,0.57583,0.44669,0.47898,0.25861,1.73531,1.64389,1.63847,0.00472,0.00472,0.00472
82,9609.2,0.80437,0.67027,1.05594,0.56853,0.44926,0.47939,0.25877,1.73511,1.64254,1.63825,0.004654,0.004654,0.004654
83,9727.15,0.80657,0.67562,1.05989,0.56924,0.44892,0.47969,0.25918,1.73413,1.64137,1.63744,0.004588,0.004588,0.004588
84,9846.07,0.80232,0.66783,1.05414,0.54891,0.44356,0.47919,0.25917,1.73387,1.64006,1.63684,0.004522,0.004522,0.004522
85,9964.84,0.79697,0.66536,1.05253,0.552,0.44369,0.47913,0.25909,1.7331,1.63898,1.63607,0.004456,0.004456,0.004456
86,10083.2,0.79405,0.66263,1.05127,0.55264,0.44472,0.47915,0.25925,1.7319,1.63751,1.63486,0.00439,0.00439,0.00439
87,10201.3,0.78909,0.65737,1.0483,0.55395,0.44445,0.47945,0.2599,1.73112,1.63646,1.63396,0.004324,0.004324,0.004324
